order_id,event_seq,event_type,event_timestamp,date_key,warehouse_key,carrier_key,product_key,customer_key,quantity,exception_reason,promised_delivery_date,is_late_flag,source_system
ORD-0000183,2,PICKED,2024-02-23 22:46:11.396204,20240223,2,,41,18,2,,2024-02-24,,WMS
ORD-0000183,3,PACKED,2024-02-24 02:54:59.594503,20240224,2,,41,18,1,,2024-02-24,,WMS
ORD-0000183,4,SHIPPED,2024-02-24 20:56:24.044906,20240224,2,2,41,18,1,,2024-02-24,,WMS
ORD-0000183,5,IN_TRANSIT,2024-02-27 03:00:33.369797,20240227,2,2,41,18,3,,2024-02-24,,WMS
ORD-0000183,6,OUT_FOR_DELIVERY,2024-02-27 13:48:27.306742,20240227,2,2,41,18,1,,2024-02-24,,WMS
ORD-0000183,7,DELIVERED,2024-02-27 15:11:08.972369,20240227,2,2,41,18,3,,2024-02-24,1,WMS
ORD-0000184,1,ORDER_PLACED,2024-01-31 09:22:42.723490,20240131,2,,131,30,1,,2024-02-05,,WMS
ORD-0000184,2,PICKED,2024-01-31 17:25:40.262695,20240131,2,,131,30,2,,2024-02-05,,WMS
ORD-0000184,3,PACKED,2024-01-31 21:25:02.843911,20240131,2,,131,30,2,,2024-02-05,,WMS
ORD-0000184,4,SHIPPED,2024-02-01 05:02:17.675579,20240201,2,5,131,30,2,,2024-02-05,,WMS
ORD-0000184,5,IN_TRANSIT,2024-02-01 10:56:36.586973,20240201,2,5,131,30,1,,2024-02-05,,WMS
ORD-0000184,6,OUT_FOR_DELIVERY,2024-02-01 11:34:13.147894,20240201,2,5,131,30,1,,2024-02-05,,WMS
ORD-0000184,7,DELIVERED,2024-02-01 12:20:31.914545,20240201,2,5,131,30,1,,2024-02-05,0,WMS
ORD-0000185,1,ORDER_PLACED,2024-04-03 12:37:18.772943,20240403,6,,68,515,1,,2024-04-04,,WMS
ORD-0000185,2,PICKED,2024-04-03 18:05:48.665345,20240403,6,,68,515,1,,2024-04-04,,WMS
ORD-0000185,3,PACKED,2024-04-03 21:53:45.738623,20240403,6,,68,515,3,,2024-04-04,,WMS
ORD-0000185,4,SHIPPED,2024-04-04 04:41:00.723525,20240404,6,2,68,515,2,,2024-04-04,,WMS
ORD-0000185,5,IN_TRANSIT,2024-04-06 11:59:47.014767,20240406,6,2,68,515,1,,2024-04-04,,WMS
ORD-0000185,6,OUT_FOR_DELIVERY,2024-04-06 23:32:27.804264,20240406,6,2,68,515,1,,2024-04-04,,WMS
ORD-0000185,7,DELIVERED,2024-04-07 03:01:29.968474,20240407,6,2,68,515,2,,2024-04-04,1,WMS
ORD-0000186,1,ORDER_PLACED,2024-05-18 15:42:31.872469,20240518,5,,76,293,1,,2024-05-20,,WMS
ORD-0000186,2,PICKED,2024-05-18 17:50:02.862686,20240518,5,,76,293,1,,2024-05-20,,WMS
ORD-0000186,3,PACKED,2024-05-18 21:18:11.998203,20240518,5,,76,293,3,,2024-05-20,,WMS
ORD-0000186,4,SHIPPED,2024-05-18 23:10:41.316363,20240518,5,4,76,293,2,,2024-05-20,,WMS
ORD-0000186,5,IN_TRANSIT,2024-05-19 16:28:02.978220,20240519,5,4,76,293,1,,2024-05-20,,WMS
ORD-0000186,6,OUT_FOR_DELIVERY,2024-05-19 18:15:13.634188,20240519,5,4,76,293,1,,2024-05-20,,WMS
ORD-0000186,7,DELIVERED,2024-05-19 19:55:43.025170,20240519,5,4,76,293,1,,2024-05-20,0,WMS
ORD-0000187,1,ORDER_PLACED,2024-02-29 13:29:27.996878,20240229,4,,100,544,3,,2024-03-01,,WMS
ORD-0000187,2,PICKED,2024-02-29 20:48:53.366184,20240229,4,,100,544,1,,2024-03-01,,WMS
ORD-0000187,3,PACKED,2024-02-29 21:05:19.864691,20240229,4,,100,544,2,,2024-03-01,,WMS
ORD-0000187,4,SHIPPED,2024-03-01 09:06:08.752716,20240301,4,2,100,544,1,,2024-03-01,,WMS
ORD-0000187,5,IN_TRANSIT,2024-03-02 14:22:54.873270,20240302,4,2,100,544,1,,2024-03-01,,WMS
ORD-0000187,6,OUT_FOR_DELIVERY,2024-03-03 01:09:50.917440,20240303,4,2,100,544,1,,2024-03-01,,WMS
ORD-0000187,7,DELIVERED,2024-03-03 03:24:59.118033,20240303,4,2,100,544,3,,2024-03-01,1,WMS
ORD-0000188,1,ORDER_PLACED,2024-01-17 17:42:03.908615,20240117,3,,144,134,1,,2024-01-22,,WMS
ORD-0000188,2,PICKED,2024-01-17 19:05:02.899454,20240117,3,,144,134,1,,2024-01-22,,WMS
ORD-0000188,3,PACKED,2024-01-18 00:26:03.459673,20240118,3,,144,134,1,,2024-01-22,,WMS
ORD-0000188,4,SHIPPED,2024-01-18 14:03:51.277204,20240118,3,5,144,134,1,,2024-01-22,,WMS
ORD-0000188,5,IN_TRANSIT,2024-01-19 07:25:45.075617,20240119,3,5,144,134,1,,2024-01-22,,WMS
ORD-0000188,6,OUT_FOR_DELIVERY,2024-01-19 16:21:08.539860,20240119,3,5,144,134,2,,2024-01-22,,WMS
ORD-0000188,7,DELIVERED,2024-01-19 18:07:23.995940,20240119,3,5,144,134,2,,2024-01-22,0,WMS
ORD-0000189,1,ORDER_PLACED,2024-03-11 07:15:26.537637,20240311,4,,102,370,1,,2024-03-13,,WMS
ORD-0000189,2,PICKED,2024-03-12 00:17:48.794907,20240312,4,,102,370,2,,2024-03-13,,WMS
ORD-0000189,3,PACKED,2024-03-12 06:08:39.624389,20240312,4,,102,370,1,,2024-03-13,,WMS
ORD-0000189,4,SHIPPED,2024-03-12 19:05:23.098526,20240312,4,4,102,370,1,,2024-03-13,,WMS
ORD-0000189,5,IN_TRANSIT,2024-03-14 09:19:00.729411,20240314,4,4,102,370,1,,2024-03-13,,WMS
ORD-0000189,6,OUT_FOR_DELIVERY,2024-03-14 12:09:41.311585,20240314,4,4,102,370,1,,2024-03-13,,WMS
ORD-0000189,7,DELIVERED,2024-03-14 15:58:56.593687,20240314,4,4,102,370,1,,2024-03-13,1,WMS
ORD-0000190,1,ORDER_PLACED,2024-01-21 15:42:26.641943,20240121,5,,174,217,1,,2024-01-22,,WMS
ORD-0000190,2,PICKED,2024-01-23 09:27:29.782417,20240123,5,,174,217,1,,2024-01-22,,WMS
ORD-0000190,3,PACKED,2024-01-23 19:01:15.249636,20240123,5,,174,217,1,,2024-01-22,,WMS
ORD-0000190,4,SHIPPED,2024-01-24 13:17:44.384908,20240124,5,2,174,217,1,,2024-01-22,,WMS
ORD-0000190,5,IN_TRANSIT,2024-01-27 16:03:34.731888,20240127,5,2,174,217,1,,2024-01-22,,WMS
ORD-0000190,6,OUT_FOR_DELIVERY,2024-01-27 23:47:10.181133,20240127,5,2,174,217,1,,2024-01-22,,WMS
ORD-0000190,7,DELIVERED,2024-01-28 12:46:36.374680,20240128,5,2,174,217,1,,2024-01-22,1,WMS
ORD-0000191,1,ORDER_PLACED,2024-05-26 06:25:11.719802,20240526,1,,34,514,2,,2024-05-30,,WMS
ORD-0000191,2,PICKED,2024-05-26 17:24:00.697398,20240526,1,,34,514,1,,2024-05-30,,WMS
ORD-0000191,3,PACKED,2024-05-26 20:56:08.651397,20240526,1,,34,514,1,,2024-05-30,,WMS
ORD-0000191,4,SHIPPED,2024-05-27 09:03:30.264740,20240527,1,3,34,514,1,,2024-05-30,,WMS
ORD-0000191,5,IN_TRANSIT,2024-05-28 17:56:57.705035,20240528,1,3,34,514,1,,2024-05-30,,WMS
ORD-0000191,6,OUT_FOR_DELIVERY,2024-05-28 22:05:46.981782,20240528,1,3,34,514,1,,2024-05-30,,WMS
ORD-0000191,7,DELIVERED,2024-05-28 22:40:33.321364,20240528,1,3,34,514,1,,2024-05-30,0,WMS
ORD-0000192,1,ORDER_PLACED,2024-04-12 14:45:23.804578,20240412,5,,30,195,2,,2024-04-17,,WMS
ORD-0000192,2,PICKED,2024-04-12 21:55:26.956794,20240412,5,,30,195,1,,2024-04-17,,WMS
ORD-0000192,3,PACKED,2024-04-13 01:38:04.070468,20240413,5,,30,195,1,,2024-04-17,,WMS
ORD-0000192,4,SHIPPED,2024-04-13 14:49:33.613240,20240413,5,5,30,195,3,,2024-04-17,,WMS
ORD-0000192,5,EXCEPTION,2024-04-13 18:47:07.975218,20240413,5,5,30,195,1,DAMAGED_IN_TRANSIT,2024-04-17,,WMS
ORD-0000192,6,IN_TRANSIT,2024-04-17 11:33:25.372486,20240417,5,5,30,195,1,,2024-04-17,,WMS
ORD-0000192,7,OUT_FOR_DELIVERY,2024-04-17 22:14:39.224060,20240417,5,5,30,195,1,,2024-04-17,,WMS
ORD-0000192,8,DELIVERED,2024-04-18 04:50:02.889850,20240418,5,5,30,195,1,,2024-04-17,1,WMS
ORD-0000193,1,ORDER_PLACED,2024-01-10 17:15:43.894159,20240110,5,,27,263,2,,2024-01-12,,WMS
ORD-0000193,2,PICKED,2024-01-10 18:03:57.567072,20240110,5,,27,263,1,,2024-01-12,,WMS
ORD-0000193,3,PACKED,2024-01-10 18:20:41.782729,20240110,5,,27,263,1,,2024-01-12,,WMS
ORD-0000193,4,SHIPPED,2024-01-11 01:24:52.759951,20240111,5,4,27,263,2,,2024-01-12,,WMS
ORD-0000193,5,IN_TRANSIT,2024-01-14 13:03:44.949650,20240114,5,4,27,263,1,,2024-01-12,,WMS
ORD-0000193,6,OUT_FOR_DELIVERY,2024-01-14 13:38:24.695928,20240114,5,4,27,263,1,,2024-01-12,,WMS
ORD-0000193,7,DELIVERED,2024-01-14 15:25:11.833854,20240114,5,4,27,263,1,,2024-01-12,1,WMS
ORD-0000194,1,ORDER_PLACED,2024-05-28 09:47:31.719551,20240528,1,,22,151,2,,2024-06-02,,WMS
ORD-0000194,2,PICKED,2024-05-29 07:35:48.691914,20240529,1,,22,151,1,,2024-06-02,,WMS
ORD-0000194,3,PACKED,2024-05-29 10:36:44.912937,20240529,1,,22,151,1,,2024-06-02,,WMS
ORD-0000194,4,SHIPPED,2024-05-29 16:15:32.787452,20240529,1,5,22,151,1,,2024-06-02,,WMS
ORD-0000194,5,IN_TRANSIT,2024-05-30 19:15:34.223735,20240530,1,5,22,151,1,,2024-06-02,,WMS
ORD-0000194,6,OUT_FOR_DELIVERY,2024-05-30 22:20:57.450060,20240530,1,5,22,151,2,,2024-06-02,,WMS
ORD-0000194,7,DELIVERED,2024-05-31 01:12:21.715156,20240531,1,5,22,151,1,,2024-06-02,0,WMS
ORD-0000195,1,ORDER_PLACED,2024-02-12 14:42:39.950979,20240212,2,,149,462,1,,2024-02-16,,WMS
ORD-0000195,2,PICKED,2024-02-12 18:20:03.375214,20240212,2,,149,462,2,,2024-02-16,,WMS
ORD-0000195,3,PACKED,2024-02-12 22:02:33.213353,20240212,2,,149,462,1,,2024-02-16,,WMS
ORD-0000195,4,SHIPPED,2024-02-13 08:58:38.147626,20240213,2,3,149,462,1,,2024-02-16,,WMS
ORD-0000195,5,IN_TRANSIT,2024-02-14 17:02:40.668805,20240214,2,3,149,462,2,,2024-02-16,,WMS
ORD-0000195,6,OUT_FOR_DELIVERY,2024-02-14 19:10:53.068391,20240214,2,3,149,462,2,,2024-02-16,,WMS
ORD-0000195,7,DELIVERED,2024-02-14 20:39:10.578397,20240214,2,3,149,462,1,,2024-02-16,0,WMS
ORD-0000196,1,ORDER_PLACED,2024-04-02 16:20:00.898248,20240402,4,,149,359,1,,2024-04-06,,WMS
ORD-0000196,2,PICKED,2024-04-02 23:27:27.236220,20240402,4,,149,359,1,,2024-04-06,,WMS
ORD-0000196,3,PACKED,2024-04-03 00:08:56.506981,20240403,4,,149,359,1,,2024-04-06,,WMS
ORD-0000196,4,SHIPPED,2024-04-03 08:12:42.545097,20240403,4,3,149,359,3,,2024-04-06,,WMS
ORD-0000196,5,IN_TRANSIT,2024-04-04 20:21:48.898486,20240404,4,3,149,359,1,,2024-04-06,,WMS
ORD-0000196,6,OUT_FOR_DELIVERY,2024-04-04 23:46:54.191916,20240404,4,3,149,359,2,,2024-04-06,,WMS
ORD-0000196,7,DELIVERED,2024-04-05 02:33:38.390192,20240405,4,3,149,359,1,,2024-04-06,0,WMS
ORD-0000197,1,ORDER_PLACED,2024-04-15 06:03:51.958762,20240415,4,,53,188,1,,2024-04-17,,WMS
ORD-0000197,2,PICKED,2024-04-15 11:02:43.824910,20240415,4,,53,188,2,,2024-04-17,,WMS
ORD-0000197,3,PACKED,2024-04-15 13:03:49.118144,20240415,4,,53,188,1,,2024-04-17,,WMS
ORD-0000197,4,SHIPPED,2024-04-16 00:55:48.429025,20240416,4,4,53,188,1,,2024-04-17,,WMS
ORD-0000197,5,IN_TRANSIT,2024-04-16 08:24:45.679005,20240416,4,4,53,188,2,,2024-04-17,,WMS
ORD-0000197,6,OUT_FOR_DELIVERY,2024-04-16 14:47:23.444820,20240416,4,4,53,188,1,,2024-04-17,,WMS
ORD-0000197,7,DELIVERED,2024-04-16 17:07:00.614043,20240416,4,4,53,188,1,,2024-04-17,0,WMS
ORD-0000198,1,ORDER_PLACED,2024-02-20 19:56:30.586083,20240220,6,,52,531,1,,2024-02-22,,WMS
ORD-0000198,2,PICKED,2024-02-20 22:44:15.406158,20240220,6,,52,531,1,,2024-02-22,,WMS
ORD-0000198,3,PACKED,2024-02-21 03:53:41.564320,20240221,6,,52,531,1,,2024-02-22,,WMS
ORD-0000198,4,SHIPPED,2024-02-21 15:47:00.174324,20240221,6,4,52,531,1,,2024-02-22,,WMS
ORD-0000198,5,IN_TRANSIT,2024-02-24 00:06:56.025406,20240224,6,4,52,531,1,,2024-02-22,,WMS
ORD-0000198,6,EXCEPTION,2024-02-24 02:25:15.689447,20240224,6,4,52,531,1,DAMAGED_IN_TRANSIT,2024-02-22,,WMS
ORD-0000198,7,OUT_FOR_DELIVERY,2024-02-25 06:17:42.990151,20240225,6,4,52,531,1,,2024-02-22,,WMS
ORD-0000198,8,DELIVERED,2024-02-25 10:57:48.320415,20240225,6,4,52,531,1,,2024-02-22,1,WMS
ORD-0000199,1,ORDER_PLACED,2024-01-24 13:49:04.680163,20240124,6,,92,221,2,,2024-01-29,,WMS
ORD-0000199,2,PICKED,2024-01-24 23:24:54.525156,20240124,6,,92,221,1,,2024-01-29,,WMS
ORD-0000199,3,PACKED,2024-01-25 02:04:07.493467,20240125,6,,92,221,1,,2024-01-29,,WMS
ORD-0000199,4,EXCEPTION,2024-01-25 06:53:31.891083,20240125,6,5,92,221,1,WEATHER_DELAY,2024-01-29,,WMS
ORD-0000199,5,SHIPPED,2024-01-26 10:22:02.371384,20240126,6,5,92,221,3,,2024-01-29,,WMS
ORD-0000199,6,IN_TRANSIT,2024-01-26 14:58:10.382908,20240126,6,5,92,221,1,,2024-01-29,,WMS
ORD-0000199,7,OUT_FOR_DELIVERY,2024-01-26 17:44:38.094662,20240126,6,5,92,221,1,,2024-01-29,,WMS
ORD-0000199,8,DELIVERED,2024-01-26 21:25:02.186444,20240126,6,5,92,221,1,,2024-01-29,0,WMS
ORD-0000200,1,ORDER_PLACED,2024-04-03 14:23:52.209003,20240403,4,,73,339,1,,2024-04-07,,WMS
ORD-0000200,2,PICKED,2024-04-03 16:25:34.542172,20240403,4,,73,339,2,,2024-04-07,,WMS
ORD-0000200,3,PACKED,2024-04-03 19:18:30.805381,20240403,4,,73,339,1,,2024-04-07,,WMS
ORD-0000200,4,SHIPPED,2024-04-04 05:37:49.860764,20240404,4,1,73,339,2,,2024-04-07,,WMS
ORD-0000200,5,IN_TRANSIT,2024-04-06 03:12:56.444640,20240406,4,1,73,339,3,,2024-04-07,,WMS
ORD-0000200,6,OUT_FOR_DELIVERY,2024-04-06 04:10:44.183737,20240406,4,1,73,339,1,,2024-04-07,,WMS
ORD-0000200,7,DELIVERED,2024-04-06 05:01:08.634533,20240406,4,1,73,339,2,,2024-04-07,0,WMS
ORD-0000201,1,ORDER_PLACED,2024-02-29 10:11:08.473412,20240229,3,,3,557,1,,2024-03-01,,WMS
ORD-0000201,2,PICKED,2024-02-29 12:22:43.409560,20240229,3,,3,557,1,,2024-03-01,,WMS
ORD-0000201,3,PACKED,2024-02-29 14:13:48.025826,20240229,3,,3,557,1,,2024-03-01,,WMS
ORD-0000201,4,SHIPPED,2024-03-01 03:52:43.819077,20240301,3,2,3,557,2,,2024-03-01,,WMS
ORD-0000201,5,IN_TRANSIT,2024-03-01 13:45:44.151851,20240301,3,2,3,557,1,,2024-03-01,,WMS
ORD-0000201,6,OUT_FOR_DELIVERY,2024-03-01 23:34:49.552124,20240301,3,2,3,557,1,,2024-03-01,,WMS
ORD-0000201,7,DELIVERED,2024-03-02 00:04:32.940748,20240302,3,2,3,557,1,,2024-03-01,1,WMS
ORD-0000202,1,ORDER_PLACED,2024-02-05 06:42:35.742417,20240205,3,,26,378,3,,2024-02-07,,WMS
ORD-0000202,2,PICKED,2024-02-05 07:22:32.001948,20240205,3,,26,378,1,,2024-02-07,,WMS
ORD-0000202,3,PACKED,2024-02-05 09:06:37.258114,20240205,3,,26,378,2,,2024-02-07,,WMS
ORD-0000202,4,SHIPPED,2024-02-05 17:45:30.722307,20240205,3,4,26,378,1,,2024-02-07,,WMS
ORD-0000202,5,IN_TRANSIT,2024-02-06 12:35:28.438479,20240206,3,4,26,378,1,,2024-02-07,,WMS
ORD-0000202,6,OUT_FOR_DELIVERY,2024-02-06 16:12:41.012996,20240206,3,4,26,378,1,,2024-02-07,,WMS
ORD-0000202,7,DELIVERED,2024-02-06 16:53:28.137011,20240206,3,4,26,378,1,,2024-02-07,0,WMS
ORD-0000203,1,ORDER_PLACED,2024-03-02 11:06:34.761976,20240302,6,,52,185,1,,2024-03-07,,WMS
ORD-0000203,2,PICKED,2024-03-02 17:32:11.498378,20240302,6,,52,185,2,,2024-03-07,,WMS
ORD-0000203,3,PACKED,2024-03-02 23:00:40.683004,20240302,6,,52,185,1,,2024-03-07,,WMS
ORD-0000203,4,SHIPPED,2024-03-04 03:46:11.036511,20240304,6,5,52,185,1,,2024-03-07,,WMS
ORD-0000203,5,IN_TRANSIT,2024-03-05 17:39:21.383228,20240305,6,5,52,185,1,,2024-03-07,,WMS
ORD-0000203,6,OUT_FOR_DELIVERY,2024-03-05 18:39:45.242931,20240305,6,5,52,185,1,,2024-03-07,,WMS
ORD-0000203,7,DELIVERED,2024-03-05 20:18:26.403173,20240305,6,5,52,185,1,,2024-03-07,0,WMS
ORD-0000204,1,ORDER_PLACED,2024-04-25 07:32:57.236137,20240425,4,,168,187,2,,2024-04-26,,WMS
ORD-0000204,2,PICKED,2024-04-25 14:27:48.998735,20240425,4,,168,187,1,,2024-04-26,,WMS
ORD-0000204,3,PACKED,2024-04-25 17:39:34.723442,20240425,4,,168,187,1,,2024-04-26,,WMS
ORD-0000204,4,SHIPPED,2024-04-26 01:22:58.208940,20240426,4,2,168,187,2,,2024-04-26,,WMS
ORD-0000204,5,OUT_FOR_DELIVERY,2024-04-26 13:58:13.107490,20240426,4,2,168,187,1,,2024-04-26,,WMS
ORD-0000204,6,DELIVERED,2024-04-26 17:48:07.625817,20240426,4,2,168,187,2,,2024-04-26,0,WMS
ORD-0000205,1,ORDER_PLACED,2024-01-16 15:45:30.225420,20240116,1,,157,205,1,,2024-01-20,,WMS
ORD-0000205,2,PICKED,2024-01-16 20:44:27.519226,20240116,1,,157,205,1,,2024-01-20,,WMS
ORD-0000205,3,PACKED,2024-01-16 23:15:06.437047,20240116,1,,157,205,1,,2024-01-20,,WMS
ORD-0000205,4,SHIPPED,2024-01-17 13:40:33.813201,20240117,1,1,157,205,1,,2024-01-20,,WMS
ORD-0000205,5,IN_TRANSIT,2024-01-19 09:05:47.591135,20240119,1,1,157,205,1,,2024-01-20,,WMS
ORD-0000205,6,OUT_FOR_DELIVERY,2024-01-19 11:42:58.270605,20240119,1,1,157,205,2,,2024-01-20,,WMS
ORD-0000205,7,DELIVERED,2024-01-19 13:07:56.347622,20240119,1,1,157,205,2,,2024-01-20,0,WMS
ORD-0000206,1,ORDER_PLACED,2024-03-19 17:09:07.359655,20240319,4,,54,542,1,,2024-03-23,,WMS
ORD-0000206,2,PICKED,2024-03-19 21:50:59.734331,20240319,4,,54,542,1,,2024-03-23,,WMS
ORD-0000206,3,PACKED,2024-03-19 23:36:40.881360,20240319,4,,54,542,1,,2024-03-23,,WMS
ORD-0000206,4,SHIPPED,2024-03-20 08:54:24.333308,20240320,4,3,54,542,1,,2024-03-23,,WMS
ORD-0000206,5,IN_TRANSIT,2024-03-20 13:07:54.520532,20240320,4,3,54,542,1,,2024-03-23,,WMS
ORD-0000206,6,OUT_FOR_DELIVERY,2024-03-20 19:24:19.304674,20240320,4,3,54,542,1,,2024-03-23,,WMS
ORD-0000206,7,DELIVERED,2024-03-20 20:17:32.434377,20240320,4,3,54,542,1,,2024-03-23,0,WMS
ORD-0000207,1,ORDER_PLACED,2024-04-21 14:39:20.842280,20240421,6,,180,315,1,,2024-04-25,,WMS
ORD-0000207,2,PICKED,2024-04-21 20:10:04.893624,20240421,6,,180,315,1,,2024-04-25,,WMS
ORD-0000207,3,PACKED,2024-04-21 21:12:24.172693,20240421,6,,180,315,2,,2024-04-25,,WMS
ORD-0000207,4,SHIPPED,2024-04-22 03:24:32.132594,20240422,6,3,180,315,1,,2024-04-25,,WMS
ORD-0000207,5,IN_TRANSIT,2024-04-22 10:37:38.128614,20240422,6,3,180,315,2,,2024-04-25,,WMS
ORD-0000207,6,OUT_FOR_DELIVERY,2024-04-22 19:53:42.340521,20240422,6,3,180,315,1,,2024-04-25,,WMS
ORD-0000207,7,DELIVERED,2024-04-23 00:25:03.861498,20240423,6,3,180,315,2,,2024-04-25,0,WMS
ORD-0000208,1,ORDER_PLACED,2024-02-16 15:06:35.960523,20240216,1,,11,281,1,,2024-02-18,,WMS
ORD-0000208,2,PICKED,2024-02-16 18:08:52.419102,20240216,1,,11,281,1,,2024-02-18,,WMS
ORD-0000208,3,PACKED,2024-02-16 19:53:58.731358,20240216,1,,11,281,2,,2024-02-18,,WMS
ORD-0000208,4,SHIPPED,2024-02-17 00:33:48.320740,20240217,1,4,11,281,1,,2024-02-18,,WMS
ORD-0000208,5,IN_TRANSIT,2024-02-19 02:20:50.187604,20240219,1,4,11,281,1,,2024-02-18,,WMS
ORD-0000208,6,OUT_FOR_DELIVERY,2024-02-19 04:08:08.253830,20240219,1,4,11,281,2,,2024-02-18,,WMS
ORD-0000208,7,DELIVERED,2024-02-19 13:28:37.456747,20240219,1,4,11,281,1,,2024-02-18,1,WMS
ORD-0000209,1,ORDER_PLACED,2024-05-07 18:28:33.847914,20240507,3,,109,251,3,,2024-05-12,,WMS
ORD-0000209,2,PICKED,2024-05-09 13:34:24.046054,20240509,3,,109,251,1,,2024-05-12,,WMS
ORD-0000209,3,PACKED,2024-05-09 18:56:55.912141,20240509,3,,109,251,2,,2024-05-12,,WMS
ORD-0000209,4,SHIPPED,2024-05-10 11:49:10.799718,20240510,3,5,109,251,3,,2024-05-12,,WMS
ORD-0000209,5,IN_TRANSIT,2024-05-19 01:08:56.449861,20240519,3,5,109,251,2,,2024-05-12,,WMS
ORD-0000209,6,OUT_FOR_DELIVERY,2024-05-19 08:21:16.672923,20240519,3,5,109,251,2,,2024-05-12,,WMS
ORD-0000209,7,DELIVERED,2024-05-19 11:51:17.433615,20240519,3,5,109,251,1,,2024-05-12,1,WMS
ORD-0000210,1,ORDER_PLACED,2024-03-02 15:15:48.414073,20240302,1,,164,334,1,,2024-03-07,,WMS
ORD-0000210,2,PICKED,2024-03-03 00:23:44.873545,20240303,1,,164,334,1,,2024-03-07,,WMS
ORD-0000210,3,PACKED,2024-03-03 00:50:43.619141,20240303,1,,164,334,1,,2024-03-07,,WMS
ORD-0000210,4,SHIPPED,2024-03-03 02:10:31.192142,20240303,1,5,164,334,2,,2024-03-07,,WMS
ORD-0000210,5,EXCEPTION,2024-03-03 04:34:21.988042,20240303,1,5,164,334,1,ADDRESS_ISSUE,2024-03-07,,WMS
ORD-0000210,6,IN_TRANSIT,2024-03-05 11:02:32.121778,20240305,1,5,164,334,1,,2024-03-07,,WMS
ORD-0000210,7,OUT_FOR_DELIVERY,2024-03-05 15:42:29.721057,20240305,1,5,164,334,1,,2024-03-07,,WMS
ORD-0000210,8,DELIVERED,2024-03-05 21:41:32.250182,20240305,1,5,164,334,1,,2024-03-07,0,WMS
ORD-0000211,1,ORDER_PLACED,2024-05-10 17:01:11.935873,20240510,3,,96,100,1,,2024-05-12,,WMS
ORD-0000211,2,PICKED,2024-05-11 05:29:34.123992,20240511,3,,96,100,1,,2024-05-12,,WMS
ORD-0000211,3,PACKED,2024-05-12 08:53:02.116614,20240512,3,,96,100,3,,2024-05-12,,WMS
ORD-0000211,4,SHIPPED,2024-05-13 00:08:14.054008,20240513,3,4,96,100,1,,2024-05-12,,WMS
ORD-0000211,5,IN_TRANSIT,2024-05-16 19:14:31.050200,20240516,3,4,96,100,1,,2024-05-12,,WMS
ORD-0000211,6,OUT_FOR_DELIVERY,2024-05-19 04:50:33.451927,20240519,3,4,96,100,1,,2024-05-12,,WMS
ORD-0000211,7,DELIVERED,2024-05-19 17:32:34.445286,20240519,3,4,96,100,1,,2024-05-12,1,WMS
ORD-0000212,1,ORDER_PLACED,2024-05-23 10:55:22.466379,20240523,4,,152,234,2,,2024-05-25,,WMS
ORD-0000212,2,PICKED,2024-05-23 14:08:44.261204,20240523,4,,152,234,1,,2024-05-25,,WMS
ORD-0000212,3,PACKED,2024-05-23 14:44:16.208398,20240523,4,,152,234,1,,2024-05-25,,WMS
ORD-0000212,4,SHIPPED,2024-05-23 21:23:18.870366,20240523,4,4,152,234,1,,2024-05-25,,WMS
ORD-0000212,5,ARRIVED_HUB,2024-05-24 00:14:36.767468,20240524,4,4,152,234,1,,2024-05-25,,WMS
ORD-0000212,6,DEPARTED_HUB,2024-05-24 04:52:17.838337,20240524,4,4,152,234,1,,2024-05-25,,WMS
ORD-0000212,7,IN_TRANSIT,2024-05-24 17:56:08.884539,20240524,4,4,152,234,1,,2024-05-25,,WMS
ORD-0000212,8,OUT_FOR_DELIVERY,2024-05-24 18:35:04.276544,20240524,4,4,152,234,1,,2024-05-25,,WMS
ORD-0000212,9,DELIVERED,2024-05-24 19:54:19.676534,20240524,4,4,152,234,1,,2024-05-25,0,WMS
ORD-0000213,1,ORDER_PLACED,2024-02-29 12:32:20.462144,20240229,3,,122,215,1,,2024-03-04,,WMS
ORD-0000213,2,PICKED,2024-02-29 23:34:59.288414,20240229,3,,122,215,2,,2024-03-04,,WMS
ORD-0000213,3,PACKED,2024-03-01 01:19:06.827645,20240301,3,,122,215,3,,2024-03-04,,WMS
ORD-0000213,4,SHIPPED,2024-03-01 01:44:26.531156,20240301,3,1,122,215,1,,2024-03-04,,WMS
ORD-0000213,5,IN_TRANSIT,2024-03-03 01:32:39.126425,20240303,3,1,122,215,1,,2024-03-04,,WMS
ORD-0000213,6,OUT_FOR_DELIVERY,2024-03-03 02:42:59.510614,20240303,3,1,122,215,3,,2024-03-04,,WMS
ORD-0000213,7,DELIVERED,2024-03-03 05:22:24.273535,20240303,3,1,122,215,1,,2024-03-04,0,WMS
ORD-0000214,1,ORDER_PLACED,2024-01-19 19:32:17.570239,20240119,2,,122,54,1,,2024-01-21,,WMS
ORD-0000214,2,PICKED,2024-01-19 22:48:19.126025,20240119,2,,122,54,2,,2024-01-21,,WMS
ORD-0000214,3,PACKED,2024-01-20 00:51:46.485957,20240120,2,,122,54,1,,2024-01-21,,WMS
ORD-0000214,4,SHIPPED,2024-01-20 15:19:57.113719,20240120,2,4,122,54,2,,2024-01-21,,WMS
ORD-0000214,5,IN_TRANSIT,2024-01-22 04:25:49.428113,20240122,2,4,122,54,1,,2024-01-21,,WMS
